"id","source","target","cost","reverse_cost","the_geom"
2512,3515,845,"44.63825864778305","44.63825864778305","0102000020E610000004000000DD5CFC6D4F023D40BE26B5615E88444094CCA09053023D4064A7696160884440BC87951B56023D404B3151CE61884440021DF7F763023D40C4D8F80269884440"
2513,3516,3517,"99.60475340939999","99.60475340939999","0102000020E610000009000000B49C3A45FD023D40A4DC22D51C884440B950F9D7F2023D4057BBDC161B884440CE435CEFED023D40636996BA1A88444017D4B7CCE9023D40103D29931A884440A387EB62E4023D402E84E6841A884440BDEFCE90E0023D40E0E69EBF1A884440DD007D6CDC023D40997C58141B8844402D5A80B6D5023D40800640811C884440455C4AA7BF023D40A42D533827884440"
2514,3518,1950,"68.79640477043499","68.79640477043499","0102000020E610000005000000F3D5445502FE3C40A30C0BA47A8844409A40118B18FE3C40CB097F2B7E884440695D595826FE3C40652431F77F8844404227DFC72CFE3C40D64FA4A0808844404498ECE934FE3C4065C2D43B81884440"
2515,3519,3520,"161.46731535864154","161.46731535864154","0102000020E610000010000000BC90B355EEFA3C40E78FC4268D874440E03EBCF8ECFA3C403633445F8B874440226294B1EBFA3C402B4943328987444011E335AFEAFA3C409C0425BB8887444078301812E6FA3C4074D3669C86874440349C3237DFFA3C4021510DA084874440828C2551D4FA3C4081E9B46E83874440AF6B6A8FCDFA3C4052ADCFE68287444086938F38BFFA3C40523D3EC681874440E7A7380EBCFA3C40297C11C880874440726FD97CB7FA3C406203D8367B874440125B30A7BAFA3C407BC1A73979874440DB69108BBDFA3C40337106DA78874440EBC891CEC0FA3C4034E7CF6D788744405FCDA6C8C6FA3C40BCB0355B79874440AF6B6A8FCDFA3C4052ADCFE682874440"
2516,3521,3522,"24.896894188608872","24.896894188608872","0102000020E61000000200000011E335AFEAFA3C409C0425BB88874440B44016FDFCFA3C40E5BC5A4986874440"
2517,3523,3524,"29.521314042029516","29.521314042029516","0102000020E610000004000000DB69108BBDFA3C40337106DA7887444077F8C66BB9FA3C40DC51521674874440DD955D30B8FA3C408A8741AA7287444091D03BBAB6FA3C40A317FF8870874440"
2518,3525,3526,"35.586395386100136","35.586395386100136","0102000020E61000000700000077F8C66BB9FA3C40DC51521674874440D8F50B76C3FA3C408AB553CE728744407C6A508FC8FA3C40B306EFAB7287444051830E5FCBFA3C40424B0D2373874440F06E6589CEFA3C40F4650EEE73874440F5F75278D0FA3C409B481FA974874440C5872359D1FA3C40821ABE8575874440"
2519,3527,3528,"549.3830902597613","549.3830902597613","0102000020E61000000400000058D1D50C5F073D40CE9662FD55884440A33039FFC0063D4006A3EDF373884440C21E6EE23F063D40F9426DC08C884440BD1DE1B4E0053D40439D03159F884440"
2520,3529,3530,"557.0166970749985","557.0166970749985","0102000020E6100000050000003D92DCABA0053D402F90FBB1A48844407E63192CE6053D4040C461C4998844403CF71E2E39063D40317C444C89884440EC78DD6CBD063D40AF4FEF9870884440AA8E667627073D403C061A225D884440"
2521,3531,3532,"135.46518220023964","135.46518220023964","0102000020E61000000900000057C62BB583FC3C40B53DD57CF0844440C209963490FC3C40AF9A4242EF844440C552C9A596FC3C40923F1878EE8444406096D123A1FC3C408CF8A985ED84444084899A43ADFC3C40163E117AEC844440104647CDB2FC3C400A7CEAFDEB844440EFF26382D0FC3C4059DDEA39E98444406CC19CEADAFC3C40D1E57228E8844440D6404EF3E9FC3C4019B2158FE6844440"
2578,3533,3533,"5.852928347547996","5.852928347547996","0102000020E61000000200000049298D3D20FB3C4092318859798744404B6947BB1BFB3C40AACF7A9D79874440"
2522,3531,2563,"106.03161684338957","106.03161684338957","0102000020E61000000700000057C62BB583FC3C40B53DD57CF0844440B45A608F89FC3C409EF64A0FF9844440A0F76B578DFC3C407EB1529CFE84444011C7BAB88DFC3C4054EAED2AFF84444043948A2194FC3C40CBB3379D098544402A04CD4296FC3C408FA9BBB20B854440C9EF236D99FC3C4052B3ACA00E854440"
2523,3534,3535,"378.0190105411943","378.0190105411943","0102000020E61000000E000000D8CE9C9A70FC3C40DBBD816ED48444405753A3A190FC3C40DC5328C1D184444014C6BBC8A9FC3C409CE09BA6CF844440C4A00216AFFC3C40C1DFD4ACD8844440B35B70ABC5FC3C40E0D0A5C9D6844440E5284014CCFC3C402758D240E2844440EFF26382D0FC3C4059DDEA39E98444405D82F865D5FC3C40EA36F28AF1844440CB25FA21DBFC3C40B5183C4CFB84444037E565A8E5FC3C4050C9946AFA8444403AB58E05E0FC3C405591C0D5F08444406CC19CEADAFC3C40D1E57228E8844440CEC1D8E7D6FC3C401C0C7558E1844440E5284014CCFC3C402758D240E2844440"
2524,2950,3,"59.88695647013092","59.88695647013092","0102000020E61000000400000017C2C5E5D3FE3C40F83CDA931B884440CB1C812ED0FE3C40A1B0D52F22884440FC5069C4CCFE3C4086E05DD328884440E65C8AABCAFE3C40301812E62C884440"
2525,1289,3536,"39.960790531261246","39.960790531261246","0102000020E610000002000000FF6D60BC30FD3C40C1093B7B1D8744400EEC42BD2AFD3C40A4833F0D29874440"
2526,896,1096,"50.11168958147528","50.11168958147528","0102000020E610000006000000F9F13C5D82063D4033DA4F6B3F86444002B3E7D77B063D40D269824D42864440E0E8746A78063D40658D7A8846864440DBBBABC376063D40E7655E5848864440D6A24FF575063D40696C544C4A864440B9A981E673063D40E525A4DA4C864440"
2527,3537,3538,"60.251446850525156","60.251446850525156","0102000020E61000000200000042E90B21E7FB3C4092167838CB864440790778D2C2FB3C40B6F5D37FD6864440"
2528,3539,3540,"35.66489914256889","35.66489914256889","0102000020E610000002000000F83999130F053D409D8EB6E0FB854440BE1C2C5217053D40BBCA7FED05864440"
2529,1136,3541,"167.436482590548","167.436482590548","0102000020E610000005000000942EFD4B52053D4057485403288644406C5622F543053D40883DFE1C308644404A27124C35053D404C288E4D3C864440B2E77CC223053D404A8FF0074D864440CB129D6516053D4094CCA09053864440"
2530,3540,3542,"51.6666690879655","51.6666690879655","0102000020E610000003000000D9CCC6EF12053D405C6622B605864440DFDFA0BDFA043D40464A69EC018644401C3B4D0B03053D40C0304F9DFD854440"
2531,3542,3539,"16.520383069971295","16.520383069971295","0102000020E6100000020000001C3B4D0B03053D40C0304F9DFD854440F83999130F053D409D8EB6E0FB854440"
2532,3543,3544,"28.772887476474555","28.772887476474555","0102000020E61000000300000080023972EE043D40B4D3C55C08864440B4379D09F2043D40D4884FF003864440DFDFA0BDFA043D40464A69EC01864440"
2533,3545,3546,"137.23129671851402","137.23129671851402","0102000020E6100000060000007A15BE631D053D40553CE41C2B864440A69A594B01053D403EB555A41D8644401070AD9BF7043D4030D80DDB16864440B3A72E2AF3043D404BC22A830F864440FF8BB15DEB043D4030455E7B0B86444085121C4DE4043D40EF891AF109864440"
2534,3547,3548,"25.068128740631277","25.068128740631277","0102000020E610000002000000BBF7CB82E4043D40BF72CE99FE854440B4379D09F2043D40D4884FF003864440"
2535,1136,3549,"44.858056216534685","44.858056216534685","0102000020E610000002000000942EFD4B52053D405748540328864440A2C2C71638053D40B42737401F864440"
2536,3550,1100,"77.8675383030158","77.8675383030158","0102000020E61000000500000007F3B281CF043D40F7031E1840864440129E7532DD043D405EAD24C33B86444042171E45E7043D405EAD24C33B8644406D776A89F0043D40E4FF441B3686444006CE63DEF4043D406A80779730864440"
2537,3551,3552,"76.37460889367422","76.37460889367422","0102000020E610000004000000706880C124073D40D295630D7287444047437C163A073D402B23E472728744408E90268348073D4067D47C957C87444009BA07324C073D40B309302C7F874440"
2538,3553,3553,"181.4340935342294","181.4340935342294","0102000020E61000000B000000C152020759073D403C99C98168874440A90DF38A4C073D4094066D286B874440F595517644073D4015353DCD6E87444009BA07324C073D40AAA16879798744408E90268348073D4067D47C957C8744404D8237A451073D40E3D583937E8744402724E36256073D4013A2D7FA7D874440956BC0D65B073D40F5DBD781738744406072A3C85A073D40FD964A896E874440B740272955073D40BD5708066B8744406BB8C83D5D073D40F39E14F769874440"
2539,3552,2436,"135.57181442483733","135.57181442483733","0102000020E61000000C0000008E90268348073D4067D47C957C87444060F01FC143073D40F4F8BD4D7F87444034A1496249073D402C7D8DC987874440263ACB2C42073D40A3B327DC86874440861A2A6B40073D40B5D66196878744403A92CB7F48073D40C44950B28B8744406545C31847073D40957DFC4A8C874440BC7BDBA73E073D40FB20CB82898744404C981F6E3D073D406C4C3E2C8A874440FA5289FC44073D40D54CADAD8E874440C5596CEE43073D407B2FBE688F874440096CCEC133073D40129FE0078C874440"
2540,1381,3554,"84.59443780118904","84.59443780118904","0102000020E61000000300000039831A193F003D4033A7CB626287444042E8A04B38003D403892150D63874440A1E35938FFFF3C40EECD6F9868874440"
2541,2390,2375,"12.888405258467483","12.888405258467483","0102000020E610000002000000D90759164C063D4095884BE9F4874440B545E39A4C063D4069E388B5F8874440"
2542,2376,2365,"24.273194485135654","24.273194485135654","0102000020E610000002000000ADFBC74274063D40B6D6BC4FFA8744403D2185FC7D063D40D0059A7400884440"
2543,3030,2416,"33.64616944307537","33.64616944307537","0102000020E610000002000000D190F12895063D40058074FBF6874440A306D3307C063D40E84427F0F3874440"
2544,3555,3556,"60.94684163132507","60.94684163132507","0102000020E6100000030000003489D57A1AF93C40948F38BFBC854440B46CF7BC2CF93C40A7D887ABB9854440713B342C46F93C40D95427B1B5854440"
2545,3557,2779,"83.1440753412646","83.1440753412646","0102000020E6100000070000001C1E673FF7F83C401221640FA3854440F07BE58B07F93C40CBD6FA22A1854440BA76589709F93C404E2BE0F9A08544406695E35F15F93C400723F609A085444043B40C271FF93C403EE0CB8E9E85444083972A6222F93C409D5ECE119E8544404ACBED0335F93C4010C4C3C59B854440"
2546,1632,1678,"93.68392942711873","93.68392942711873","0102000020E61000000500000002E264D12AF93C4061904F2388854440294EA4EA0DF93C40C4A574FA8B8544400483B57B03F93C4047F4215E8D85444038E3EAB6FAF83C40ABCDFFAB8E854440A810D951E6F83C40740AF2B391854440"
2547,872,3558,"320.2165125007364","320.2165125007364","0102000020E61000000A00000035A5AB2AEAF83C40C39B35785F854440716770A5E8F83C40D68569296A85444077C883E3E8F83C40CF66D5E76A8544404C851D6BEBF83C40A8FC10C0728544407C77D09101F93C40302E55698B8544400483B57B03F93C4047F4215E8D854440CD9A0E5311F93C40E03F27CE9B8544406695E35F15F93C400723F609A085444092D6CEE627F93C405191F936B3854440B46CF7BC2CF93C40A7D887ABB9854440"
2549,1903,3306,"10.69777702803371","10.69777702803371","0102000020E610000002000000E6B2D1393F033D40FC5CC87E7188444059C2DA183B033D405CFBA7C06E884440"
2550,3560,3560,"12.611104314399443","12.611104314399443","0102000020E6100000030000000F6C4BD356033D4072231BFE89884440674FB80D59033D4053BC804D8C884440EFCA2E185C033D40777EF6C88B884440"
2551,1902,3560,"12.89970083857219","12.89970083857219","0102000020E610000002000000FFB0A54753033D407AAA436E868844400F6C4BD356033D4072231BFE89884440"
2552,1396,3187,"277.31395923470586","277.31395923470586","0102000020E61000000C0000002CFEA5FBEF013D402F83D668DE86444037D43950F1013D40BF9CD9AED0864440DBB80F8AF7013D40C1525DC0CB8644408613E2DB05023D409FB6FC76C8864440BA3D528E13023D407F9CD5A7C186444070C1638918023D4018601F9DBA864440D5528A671A023D40D2D96E27B6864440D0FDE60F17023D4033784E69B38644401AA2AFC513023D40B790ECB6B0864440096B083312023D40F0A72105AA8644409EE85F3711023D401CD71AA5A68644401F566E5809023D40911D650E93864440"
2553,1388,3561,"118.0033513081769","118.0033513081769","0102000020E6100000080000003A13E4B1B0013D401C6ED113E08644407D6A0602AE013D40D565E723DF864440E8D84125AE013D40E247EB5EDD8644407341C758B7013D404CA7751BD4864440DAAB8F87BE013D40C7F5EFFACC86444084DD0B27C4013D40B78201DFC88644402B73A900CE013D40D74BF84AC58644403345CA60D6013D4085871F52C2864440"
2554,3562,3563,"35.48802614059428","35.48802614059428","0102000020E61000000400000046A11B5025FD3C409E80817BF9844440C8D864E833FD3C4085043175FC8444409AC5D5123CFD3C40DD2F551FFE844440287A85AA3DFD3C406C466172FE844440"
2555,2968,3564,"73.91676444298571","73.91676444298571","0102000020E610000005000000047E439726FD3C4008F47810F187444007B309302CFD3C400CD98A47F387444028B9C32632FD3C4041142752F5874440789F3E5D38FD3C401C4C7963F7874440BEC1172653FD3C404856D9D2FE874440"
2556,2941,1455,"175.94464981189344","175.94464981189344","0102000020E61000000800000099147A5803FD3C400E0A945EE5874440EBF76981E2FC3C404852D2C3D0874440B3DDF3B2DCFC3C40FD2257A0CC874440081C0934D8FC3C401C1A6030C9874440A1C5ADDDD1FC3C40A2105C40C3874440DEBBBCEFCEFC3C40FDF103FCBF874440EBE5779ACCFC3C40FEE3CE96BD87444011305F03C7FC3C403D2E05FFB6874440"
2557,2551,3535,"38.19851223109815","38.19851223109815","0102000020E6100000020000003B191C25AFFC3C4014854CE8E4844440E5284014CCFC3C402758D240E2844440"
2558,3565,3565,"752.3942997117556","752.3942997117556","0102000020E61000000B0000005D46FB69EDFB3C40CB9D3EA7C58644400F35C0BB4BFC3C405F4B23C1AF864440CD23DAE962FC3C4092DFEC20C08644408B581F6A36FC3C401643835EC98644400F35C0BB4BFC3C40E51714BCD78644407B2304F577FC3C4061B47D7ECE864440A979D85592FC3C400BEF7211DF86444029AB8EC12FFC3C40579D30BCED864440AB8B25F61AFC3C40B09D3935E18644403B808F0B18FC3C408EFBA078DF8644405D46FB69EDFB3C40CB9D3EA7C5864440"
2559,3566,3567,"87.28225461988058","87.28225461988058","0102000020E6100000030000006FE0C4460FFC3C4062B2028DE3864440AB8B25F61AFC3C40B09D3935E18644400F35C0BB4BFC3C40E51714BCD7864440"
2560,2004,1225,"101.38657444034268","101.38657444034268","0102000020E61000000300000008BF1E5DB6FB3C4053358B61988444401BE95619D7FB3C40F71F990E9D844440ACB9ED8C00FC3C400C923EADA2844440"
2561,3568,1790,"47.346273213571976","47.346273213571976","0102000020E610000002000000F7668AEF7AFF3C40F0CCBA359F884440C7FBCCB458FF3C406AF06371A4884440"
2562,3569,3570,"57.15731419103905","57.15731419103905","0102000020E610000005000000924E6E2585033D40608D58309688444039C42E4091033D40763980D998884440B9066CBD95033D4032946EA69D8844406D414A4794033D40E3BCA4D6A08844406EBD4B4E92033D402FAAA0FDA3884440"
2563,3571,3572,"131.68671233278639","131.68671233278639","0102000020E6100000040000006123FF8293FD3C4009DE90460585444088A7B283A5FD3C4037D43950F18444407C0272D3B0FD3C40393CCE7EEE8444404169030BBBFD3C40F1FC5877E2844440"
2564,368,374,"125.87617276531313","125.87617276531313","0102000020E6100000070000007DC38E102FFD3C40DE43786AE484444098A7734529FD3C40E99216D3F1844440680F6A7528FD3C40660AE764F384444046A11B5025FD3C409E80817BF98444401949CCFD1FFD3C40B1E07EC003854440DEA6E4411FFD3C40456C0B2A05854440EDC8A2FA18FD3C40E429503008854440"
2565,3573,3574,"76.22663894375106","76.22663894375106","0102000020E610000003000000670F0FBCB5FD3C4066EABF18DB8444409C4DEC46C4FD3C4021EB048FCA8444408AA3BCA0CFFD3C40B84082E2C7844440"
2566,3575,3576,"67.36344150262002","67.36344150262002","0102000020E610000006000000309FAC18AEFE3C403C9281F22D854440766AD37DA5FE3C4011C5E40D308544400A078C3F9BFE3C40E6C9350532854440AAC18FC591FE3C40C291F6F5328544403D16911788FE3C405709168733854440022379F87CFE3C4015D2D0F533854440"
2567,3576,3577,"363.4814366205601","363.4814366205601","0102000020E61000000B000000022379F87CFE3C4015D2D0F53385444035F33F5475FE3C4045FA48A533854440B6042A2D6DFE3C401C9540EF32854440A57C523761FE3C40C988B08630854440335CD37256FE3C40AEC964822B854440057F092648FE3C40C544398721854440917AF42B42FE3C405EF415A4198544403E54BF7740FE3C40617C879114854440FC30E7BE41FE3C40F99BF5CE0D854440D34A21904BFE3C408CA2073E0685444075221C0EA6FE3C403F9AA03CE2844440"
2568,3577,3578,"64.11417107275244","64.11417107275244","0102000020E61000000600000075221C0EA6FE3C403F9AA03CE284444014DA28A1AAFE3C404072C68BE0844440DAD028B8B3FE3C40B261F2ABDE844440EC78DD6CBDFE3C40C576F700DD844440F20A444FCAFE3C406C79E57ADB844440C453D9C1D2FE3C40EA584A3BDA844440"
2569,3579,2526,"158.71472721355812","158.71472721355812","0102000020E61000001600000085D5B37B4DFE3C40B6D5517A4B854440AE7C3B2E4FFE3C409A3EE02648854440DDB820B64FFE3C40130B218C448544400DE198654FFE3C4091DC50E740854440FB75A73B4FFE3C407B30293E3E85444031B77BB94FFE3C400BC336983C854440241D2FEE50FE3C40CA91297A3B854440899AE8F351FE3C405938A4AC3A8544406FC273A554FE3C409B5B7C65398544408626E4DE57FE3C407E761B2F38854440D1274DDE5BFE3C4014984EEB36854440F2BD75B460FE3C40DECC43013685444072288DE266FE3C40E519EA66358544403953D7906EFE3C407FDEAF5D3585444017EE015F76FE3C409DDDB5DF35854440EAFA4F487CFE3C40613596B0368544408E27DDF181FE3C40BAD683EE37854440F22895F084FE3C40B31314F53885444032546A9B87FE3C40F44421133A8544408A37D7D589FE3C4023C385973B85444053EA92718CFE3C40518369183E8544408E44C3BD8DFE3C40926CBFC63F854440"
2570,1075,3580,"71.07752824525491","71.07752824525491","0102000020E61000000400000046AFAB6E9AF93C40EE17FDB2C5844440F30AFAC1AFF93C40C9213DA0C784444087AD3484BEF93C40E1ED4108C884444024624A24D1F93C4093AC1E8BC8844440"
2571,3581,1015,"17.777247598411886","17.777247598411886","0102000020E6100000040000000C957F2DAF043D40209A79724D884440AA04D550B4043D40F0FB372F4E8844404F3DD2E0B6043D403175FCBC4E884440F4893C49BA043D40BF29AC5450884440"
2572,2601,2486,"23.667723280046072","23.667723280046072","0102000020E61000000200000065DEAAEB50033D405C0F15996F884440A53AD33A60033D408181D6B26B884440"
2573,2592,3288,"76.77965642896561","76.77965642896561","0102000020E610000003000000D08140C28B033D400C32135674884440C86768F283033D400527ECEC75884440205B3BF658033D4071B8454F80884440"
2574,3465,3450,"14.120709125015342","14.120709125015342","0102000020E61000000200000020915B38B5023D4061264003A0864440F2E4E48FB3023D409274CDE49B864440"
2575,3450,3450,"8.415595581619181","8.415595581619181","0102000020E610000002000000F2E4E48FB3023D409274CDE49B8644403464E190B2023D401DEE7E7099864440"
2576,383,3582,"34.7721983114746","34.7721983114746","0102000020E610000008000000E6E555421CFC3C40CD3E8F519E84444098480E7D1CFC3C40BA432F489F844440CE2DBEB21CFC3C406D5E3013A0844440B1EC38341BFC3C40DDF934DDA1844440AC634B4519FC3C403C72FFECA284444001FE840E15FC3C40052BF3FBA38444404B8EE0EB10FC3C40ED444948A4844440D0F46D1C0CFC3C401DC9E53FA4844440"
2577,1881,3583,"30.253666953712667","30.253666953712667","0102000020E610000002000000BA4670C8ABFC3C40C965924726864440BB5862AFC1FC3C40958C52F822864440"
2579,3584,3585,"50.19244084532237","50.19244084532237","0102000020E61000000300000080E959B510FB3C40BBF2B4577A874440D482177D05FB3C408C2661F07A87444032F26899FBFA3C40CC4EF51A71874440"
2580,3533,3584,"14.352375858103636","14.352375858103636","0102000020E6100000020000004B6947BB1BFB3C40AACF7A9D7987444080E959B510FB3C40BBF2B4577A874440"
2581,3586,1096,"62.795438799714546","62.795438799714546","0102000020E6100000020000005023E3079D063D4009D7EDFD57864440FC5CC87E71063D40255179854F864440"
2582,573,576,"97.80487717901917","97.80487717901917","0102000020E61000000A000000E80B6B7418FD3C4006BB61DBA288444058D240E20DFD3C407171546EA28844402B323A2009FD3C404E6D5FF6A1884440090CA36A05FD3C40545EE113A1884440B128363003FD3C4049E47107A0884440353B9C0A02FD3C40A31B06989E8844408ECE54E300FD3C40C83FD8CE9C88444062067470FAFC3C40E597C1189188444021A7542EF9FC3C40B76114048F884440DBE621AEF7FC3C40591D948B8C884440"
2583,581,581,"7.085902743843397","7.085902743843397","0102000020E61000000200000057F1A19F04FD3C4099CAEC3DA6884440586DA3A602FD3C4017C4F649A4884440"
2584,255,3587,"34.11085627543387","34.11085627543387","0102000020E6100000020000001DD25E33AFFB3C40B60EB33CB485444098D5E0229CFB3C40774EB340BB854440"
2585,3588,3589,"19.545563936241507","19.545563936241507","0102000020E6100000030000000F0C207C28013D4074BBF2B457854440F02EBC372B013D4028CEF68D54854440D13DEB1A2D013D4077B92D3652854440"
2586,211,3590,"58.73204561883551","58.73204561883551","0102000020E610000006000000D4A93CCB3D003D4021D56652F985444056A7B9CB34003D408D2F359DF8854440367925242D003D40B11FBD3CF8854440B229FCBE24003D40C9D754CCF7854440FA7C941117003D400B5751CDF685444021B30EA210003D407036678EF6854440"
2587,15,2585,"148.18186429808605","148.18186429808605","0102000020E61000000A0000005506C4DACE033D40361257845188444016E75E16C9033D404B00FE29558844404B1FBAA0BE033D40E9CB77955A88444097DB6223B5033D4029A95D5D5F8844404C2DA578A6033D409C65BBE76588444084E27D0BA1033D40CB9B68FC67884440A162410697033D40FF74A84B6B884440C850042791033D406967E2676D88444002B6285888033D40790E1B1B708844404CC2853C82033D4031708AD871884440"
2588,2617,425,"43.54605782737043","43.54605782737043","0102000020E610000005000000293A37120DFF3C40AC014A438D884440F16778B306FF3C4031348DDC89884440936BAFAA03FF3C40DEDF450488884440948B8C6901FF3C4080C9D7AF858844409A34571701FF3C408ECBB8A981884440"
2589,222,358,"209.5895273953675","209.5895273953675","0102000020E610000008000000DF58ABD106FF3C40210EC81462854440F7EAE3A1EFFE3C409B7C69407385444000F4458CE8FE3C401B71B7DA79854440394DFAD6E2FE3C409A31BBDD81854440774F79CFDCFE3C404E33935E8A8544407A67599CD6FE3C40EB820BC391854440FE65529ED4FE3C406D1338239485444080773C77CCFE3C406999FB9A9B854440"
2590,118,3211,"121.99878142982199","121.99878142982199","0102000020E610000002000000A36428DD4CFF3C4064027E8D248644401E45E746A2FF3C404968CBB914864440"
2591,3224,222,"439.24126720634416","439.24126720634416","0102000020E61000001D00000050DB2B989DFE3C40A0DCB6EF5185444017067646A5FE3C40068EBA8C51854440BAFEB858ACFE3C40D1668B5A508544409310F637B2FE3C40EA6C12CD4D85444043EB3C85B7FE3C40DA0D91894A854440C5F13279B9FE3C409A16067646854440DBF97E6ABCFE3C401B3C5D273F8544402C706880C1FE3C40C56A98463885444076F5CF78C7FE3C40B6C99706348544404D237722D2FE3C40064B75012F854440D2020F67D9FE3C40AE539BEE2B854440B0C513E6E2FE3C40F106E28629854440B15EFBB8ECFE3C402DC9A601288544408187B36CF7FE3C40EC4FE273278544404D970F5201FF3C409EE0ACD2278544402ACAA5F10BFF3C4003BA8A202985444090A4FF4014FF3C401FE16A532B854440EEE87FB916FF3C40B410D3742C854440153CE0151CFF3C40299721E92E854440D6613BCE23FF3C40A9CDEE7F368544400BA30F4C24FF3C40B82638503B8544401E2EDE3422FF3C402CA116DE408544402026E1421EFF3C40D4F434BB49854440100F176F1AFF3C4091F3FE3F4E8544406AEA86B718FF3C4072304047508544401A6030C912FF3C40C77196485885444017CF45E80CFF3C40532E43D25D854440DD04847B0AFF3C40E715F4835F854440DF58ABD106FF3C40210EC81462854440"
2592,2526,3224,"75.2017276954199","75.2017276954199","0102000020E6100000070000008E44C3BD8DFE3C40926CBFC63F8544401D1950148DFE3C40F0C4AC1743854440D73043E389FE3C40F9FE61A6488544406C1E2C088AFE3C40271B6A6F4B8544409A3A34D18CFE3C4037F0B4464E8544404E0EFA2D95FE3C407E96427B5085444050DB2B989DFE3C40A0DCB6EF51854440"
2593,3591,2899,"162.95638221192485","162.95638221192485","0102000020E610000004000000976A0B7492FC3C407D3C99243B854440285481A499FC3C40ACAF09C446854440BC69447A9BFC3C40385211024D85444019CD25B094FC3C403A79ECC26A854440"
2594,99,2517,"22.438895935645704","22.438895935645704","0102000020E61000000200000074756CA928FD3C40227D4919278544408F988F5A17FD3C40BC838E0C28854440"
2595,3592,3593,"27.75553389046471","27.75553389046471","0102000020E61000000300000015FA0560A8FC3C40E13A10A331854440B1DB679599FC3C40E639C725338544404FE61F7D93FC3C405D6A29C533854440"
2596,99,99,"10.553052927410159","10.553052927410159","0102000020E610000002000000FE309D3127FD3C4088C4F3082485444074756CA928FD3C40227D491927854440"
2597,260,832,"11.335652845927026","11.335652845927026","0102000020E610000003000000A105B2E8E7053D40CC1D47BDF1864440747918FFE3053D4066101FD8F1864440B7A8609EDF053D4067FCB1FFF0864440"
2598,2526,2083,"16.884448545503066","16.884448545503066","0102000020E6100000040000008E44C3BD8DFE3C40926CBFC63F85444071A719F78BFE3C40CD50267F41854440C52176018AFE3C40DE59BBED42854440FC2603F687FE3C406CB2463D44854440"
2599,1078,1079,"58.389860263253304","58.389860263253304","0102000020E6100000060000007D9EF5DF39FE3C40A538FD8F02854440EA69D14C41FE3C40170E846401854440B6099C114AFE3C4089CF9D60FF84444089E29F6351FE3C4049B8358EFD844440865A2E7656FE3C4049BE6D01FC84444070B77FC05EFE3C40211D1EC2F8844440"
2600,2640,3594,"75.83243999920539","75.83243999920539","0102000020E61000000B00000096157948E7FE3C40AB28B91EE0844440B39EB536E8FE3C40C2644FA7E1844440419B1C3EE9FE3C409E5A22BCE2844440CA92944FEAFE3C402C5789C3E384444075D080D5ECFE3C400D66B8A6E5844440FB73D190F1FE3C405953B4CDE884444076C58CF0F6FE3C4081C6F1E8EB844440CC4065FCFBFE3C4068925852EE84444023BC3D0801FF3C401AA721AAF08444406AD894D002FF3C4067E20CB4F1844440862D872705FF3C4001A19A37F3844440"
2751,3727,3711,"22.148394066809878","22.148394066809878","0102000020E6100000020000009269238DC0FC3C405850BDDAF68644401414F538C2FC3C4049CF9959F0864440"
2601,2900,3594,"39.11198250426295","39.11198250426295","0102000020E610000004000000666A12BC21FF3C409FA05E3AF78444403140A20914FF3C40DCD8EC48F5844440723A24100AFF3C400C91D3D7F3844440862D872705FF3C4001A19A37F3844440"
2602,1318,2895,"29.573198319638042","29.573198319638042","0102000020E6100000050000001839B0C167FC3C40AE275F75898844400FFFFA3262FC3C403E8C5AAB8788444094E9865C5FFC3C4098C3EE3B86884440898FF40E5CFC3C40E0336D5A848844407FEDAA5159FC3C406AC18BBE82884440"
2603,2894,3595,"27.527045812551385","27.527045812551385","0102000020E61000000300000024D5777E51FC3C4098FA795391884440A4CFFD8B56FC3C40573F36C98F884440E60FBC1061FC3C40A70293C08B884440"
2604,3473,2894,"48.84577809940028","48.84577809940028","0102000020E610000003000000C6FA062637FC3C402D0B81B79B8844405E96C0F748FC3C405A18D8199588444024D5777E51FC3C4098FA795391884440"
2605,3468,3467,"17.968154079479945","17.968154079479945","0102000020E6100000030000006389BD0633FC3C409505B8C5A1884440BE840A0E2FFC3C408EE0EB10A4884440AE6D403A2BFC3C40F8D2252DA6884440"
2606,3596,3597,"133.6716587842205","133.6716587842205","0102000020E610000008000000B92B05EE8A043D40B52CA924FC86444066FC56467E043D40F34B0EE901874440530CEB2175043D40ACE1C73D028744402BC47EAA65043D401ACD8069078744400D8EED105A043D40F4F862940C874440745FCE6C57043D4052E1BEC40E8744400EC237A858043D4009579B5A118744407C968C086B043D4036DDFCD016874440"
2607,3598,3599,"87.21277947563813","87.21277947563813","0102000020E6100000050000006D7D47437C043D40D10259F4F3864440FFA8F2E269043D4032DEFBC0FA864440BC48579F61043D4004328518F98644406919A9F754043D40E2B8420E00874440F1BFF0A54B043D409C6ED921FE864440"
2608,3600,3601,"38.369805841487604","38.369805841487604","0102000020E610000002000000C02E79F29F043D40DF556A51FA86444047938B31B0043D404354E1CFF0864440"
2609,3602,3603,"32.632214240796806","32.632214240796806","0102000020E610000002000000D39C610F92043D409033A891F1864440B4249B06A0043D40AC376A85E9864440"
2610,3604,3605,"77.01920114597968","77.01920114597968","0102000020E610000004000000D2DCAFA7C2043D4046B18119F8864440C0208E1AB8043D404251EADCFE86444083802150A2043D40EB200AC1058744408257CB9D99043D409D63E53C08874440"
